pays,code_pays,annee,produit,code_produit,dispo_int,alim_ani,semences,pertes,transfo,nourriture,autres_utilisations
Thaïlande,216,2013,Edulcorants Autres,2543,147000.0,,,,,146000.0,1000.0
Thaïlande,216,2013,Haricots,2546,98000.0,,9000.0,4000.0,,85000.0,
Thaïlande,216,2013,Pois,2547,10000.0,,,0.0,,9000.0,
Thaïlande,216,2013,Légumineuses Autres,2549,143000.0,,5000.0,4000.0,,134000.0,
Thaïlande,216,2013,Noix,2551,58000.0,,,,,61000.0,
Thaïlande,216,2013,Soja,2555,1860000.0,,3000.0,93000.0,1428000.0,143000.0,194000.0
Thaïlande,216,2013,Arachides Decortiquees,2556,97000.0,,2000.0,2000.0,53000.0,39000.0,
Thaïlande,216,2013,Graines de tournesol,2557,30000.0,30000.0,1000.0,,,,
Thaïlande,216,2013,Graines Colza/Moutarde,2558,2000.0,,,,,2000.0,0.0
Thaïlande,216,2013,Graines de coton,2559,4000.0,,0.0,,4000.0,,
Thaïlande,216,2013,Coco (Incl Coprah),2560,998000.0,,,52000.0,254000.0,687000.0,4000.0
Thaïlande,216,2013,Sésame,2561,58000.0,,1000.0,3000.0,47000.0,6000.0,
Thaïlande,216,2013,Palmistes,2562,435000.0,,,,435000.0,,
Thaïlande,216,2013,Olives,2563,1000.0,,,,,1000.0,
Thaïlande,216,2013,"Plantes Oleiferes, Autre",2570,182000.0,1000.0,0.0,0.0,179000.0,1000.0,
Thaïlande,216,2013,Huile de Soja,2571,203000.0,,,,,203000.0,
Thaïlande,216,2013,Huile d'Arachide,2572,24000.0,,,,,24000.0,
Thaïlande,216,2013,Huile de Tournesol,2573,19000.0,,,,,19000.0,
Thaïlande,216,2013,Huile de Colza&Moutarde,2574,0.0,,,,,,0.0
Thaïlande,216,2013,Huile Graines de Coton,2575,1000.0,,,,,1000.0,
Thaïlande,216,2013,Huile de Palmistes,2576,133000.0,,,,,5000.0,128000.0
Thaïlande,216,2013,Huile de Palme,2577,1367000.0,,,,,187000.0,1239000.0
Thaïlande,216,2013,Huile de Coco,2578,31000.0,,,,,29000.0,2000.0
Thaïlande,216,2013,Huile de Sésame,2579,19000.0,,,,,19000.0,
Thaïlande,216,2013,Huile d'Olive,2580,4000.0,,,,,4000.0,
Thaïlande,216,2013,Huile de Son de Riz,2581,16000.0,,,,,16000.0,
Thaïlande,216,2013,Huile de Germe de Maïs,2582,0.0,,,,,0.0,
Thaïlande,216,2013,Huil Plantes Oleif Autr,2586,29000.0,,,,,0.0,29000.0
Thaïlande,216,2013,Tomates,2601,162000.0,,,5000.0,0.0,157000.0,
Thaïlande,216,2013,Oignons,2602,98000.0,,,7000.0,,91000.0,
Thaïlande,216,2013,"Légumes, Autres",2605,3557000.0,0.0,,350000.0,0.0,3207000.0,
Thaïlande,216,2013,"Oranges, Mandarines",2611,714000.0,,,6000.0,4000.0,704000.0,
Thaïlande,216,2013,Citrons & Limes,2612,118000.0,,,7000.0,3000.0,108000.0,
Thaïlande,216,2013,Pamplemousse,2613,286000.0,,,,,286000.0,
Thaïlande,216,2013,"Agrumes, Autres",2614,8000.0,,,,2000.0,6000.0,
Thaïlande,216,2013,Bananes,2615,1174000.0,,,162000.0,0.0,1012000.0,
Thaïlande,216,2013,Pommes,2617,113000.0,,,1000.0,20000.0,92000.0,
Thaïlande,216,2013,Ananas,2618,782000.0,,,110000.0,,671000.0,
Thaïlande,216,2013,Dattes,2619,0.0,,,,,0.0,
Thaïlande,216,2013,Raisin,2620,181000.0,,,8000.0,0.0,173000.0,
Thaïlande,216,2013,"Fruits, Autres",2625,3791000.0,,,396000.0,6000.0,3857000.0,
Thaïlande,216,2013,Café,2630,20000.0,,,,0.0,20000.0,
Thaïlande,216,2013,Feve de Cacao,2633,43000.0,,,,,43000.0,
Thaïlande,216,2013,Thé,2635,51000.0,,,,,78000.0,
Thaïlande,216,2013,Poivre,2640,5000.0,,,,,5000.0,
Thaïlande,216,2013,Piments,2641,206000.0,,,10000.0,,196000.0,
Thaïlande,216,2013,Girofles,2642,0.0,,,,,0.0,
Thaïlande,216,2013,"Épices, Autres",2645,114000.0,,,,,114000.0,
Thaïlande,216,2013,Vin,2655,8000.0,,,,,8000.0,
Thaïlande,216,2013,Bière,2656,2040000.0,,,,,2040000.0,
Thaïlande,216,2013,Boissons Fermentés,2657,13000.0,,,,,13000.0,
Thaïlande,216,2013,Boissons Alcooliques,2658,686000.0,,,,,686000.0,
Thaïlande,216,2013,"Alcool, non Comestible",2659,358000.0,,,,,,358000.0
Thaïlande,216,2013,Aliments pour enfants,2680,12000.0,,,,,12000.0,
Thaïlande,216,2013,Viande de Bovins,2731,152000.0,,,,0.0,172000.0,
Thaïlande,216,2013,Viande d'Ovins/Caprins,2732,3000.0,,,,,3000.0,
Thaïlande,216,2013,Viande de Suides,2733,871000.0,,,,0.0,871000.0,
Thaïlande,216,2013,Viande de Volailles,2734,945000.0,,,28000.0,,917000.0,
Thaïlande,216,2013,"Viande, Autre",2735,-92000.0,,,,,2000.0,
Thaïlande,216,2013,Abats Comestible,2736,74000.0,,,,,75000.0,
Thaïlande,216,2013,Graisses Animales Crue,2737,25000.0,,,,,15000.0,10000.0
Thaïlande,216,2013,"Beurre, Ghee",2740,11000.0,,,,,11000.0,
Thaïlande,216,2013,Crème,2743,1000.0,,,,,1000.0,
Thaïlande,216,2013,Oeufs,2744,1042000.0,,161000.0,53000.0,0.0,827000.0,
Thaïlande,216,2013,Miel,2745,4000.0,,,,,4000.0,
Thaïlande,216,2013,Poissons Eau Douce,2761,557000.0,0.0,,,,557000.0,0.0
Thaïlande,216,2013,Perciform,2762,67000.0,0.0,,,,67000.0,0.0
Thaïlande,216,2013,Poissons Pelagiques,2763,665000.0,0.0,,,,665000.0,0.0
Thaïlande,216,2013,"Poissons Marins, Autres",2764,363000.0,349000.0,,,,14000.0,0.0
Thaïlande,216,2013,Crustacés,2765,96000.0,0.0,,,,96000.0,0.0
Thaïlande,216,2013,Cephalopodes,2766,142000.0,0.0,,,,142000.0,0.0
Thaïlande,216,2013,"Mollusques, Autres",2767,140000.0,18000.0,,,,122000.0,0.0
Thaïlande,216,2013,Animaux Aquatiques Autre,2769,86000.0,,,,,86000.0,0.0
Thaïlande,216,2013,Plantes Aquatiques,2775,3000.0,,,,,0.0,3000.0
Thaïlande,216,2013,Huiles de Poissons,2781,14000.0,,,,,0.0,14000.0
Thaïlande,216,2013,Huiles de Foie de Poisso,2782,0.0,,,,,0.0,0.0
Thaïlande,216,2013,Riz (Eq Blanchi),2805,13605000.0,2405000.0,606000.0,1786000.0,1130000.0,7677000.0,
Thaïlande,216,2013,Lait - Excl Beurre,2848,2147000.0,,,33000.0,,1967000.0,147000.0
Thaïlande,216,2013,Miscellanees,2899,,,,,,,
Togo,217,2013,Blé,2511,90000.0,,,2000.0,,88000.0,0.0
Togo,217,2013,Orge,2513,15000.0,,,,12000.0,0.0,3000.0
Togo,217,2013,Maïs,2514,693000.0,80000.0,24000.0,114000.0,,474000.0,0.0
Togo,217,2013,Avoine,2516,0.0,,,,,0.0,
Togo,217,2013,Millet,2517,64000.0,,1000.0,7000.0,9000.0,48000.0,
Togo,217,2013,Sorgho,2518,285000.0,70000.0,4000.0,46000.0,,166000.0,
Togo,217,2013,"Céréales, Autres",2520,1000.0,,0.0,1000.0,,3000.0,
Togo,217,2013,Pommes de Terre,2531,3000.0,,,,,3000.0,0.0
Togo,217,2013,Manioc,2532,923000.0,0.0,,138000.0,,784000.0,0.0
Togo,217,2013,Patates douces,2533,11000.0,,,2000.0,,9000.0,
Togo,217,2013,Racines nda,2534,20000.0,,,3000.0,,17000.0,
Togo,217,2013,Ignames,2535,766000.0,,101000.0,115000.0,,551000.0,0.0
Togo,217,2013,Sucre Eq Brut,2542,82000.0,,,,,82000.0,
Togo,217,2013,Edulcorants Autres,2543,4000.0,,,,,0.0,3000.0
Togo,217,2013,Haricots,2546,115000.0,,5000.0,11000.0,,98000.0,
Togo,217,2013,Pois,2547,0.0,,,,,0.0,
Togo,217,2013,Légumineuses Autres,2549,8000.0,,2000.0,1000.0,,5000.0,
Togo,217,2013,Noix,2551,1000.0,,,0.0,,1000.0,
Togo,217,2013,Soja,2555,1000.0,,,,1000.0,0.0,
Togo,217,2013,Arachides Decortiquees,2556,31000.0,,3000.0,1000.0,3000.0,23000.0,
Togo,217,2013,Graines de tournesol,2557,0.0,,,,,,
Togo,217,2013,Graines Colza/Moutarde,2558,0.0,,,,,0.0,
Togo,217,2013,Graines de coton,2559,50000.0,,4000.0,,45000.0,,1000.0
Togo,217,2013,Coco (Incl Coprah),2560,13000.0,,,1000.0,9000.0,4000.0,
Togo,217,2013,Sésame,2561,2000.0,,1000.0,1000.0,,1000.0,
Togo,217,2013,Palmistes,2562,41000.0,,,,41000.0,,
Togo,217,2013,Olives,2563,0.0,,,,,0.0,
Togo,217,2013,"Plantes Oleiferes, Autre",2570,13000.0,0.0,,,0.0,13000.0,0.0
Togo,217,2013,Huile de Soja,2571,0.0,,,,,0.0,
Togo,217,2013,Huile d'Arachide,2572,2000.0,,,,,2000.0,
Togo,217,2013,Huile de Tournesol,2573,0.0,,,,,0.0,
Togo,217,2013,Huile de Colza&Moutarde,2574,0.0,,,,,0.0,
Togo,217,2013,Huile Graines de Coton,2575,2000.0,,,,,2000.0,
Togo,217,2013,Huile de Palmistes,2576,19000.0,,,,,19000.0,
Togo,217,2013,Huile de Palme,2577,32000.0,,,,,27000.0,5000.0
Togo,217,2013,Huile de Coco,2578,2000.0,,,,,2000.0,
Togo,217,2013,Huile de Sésame,2579,,,,,,,
Togo,217,2013,Huile d'Olive,2580,0.0,,,,,0.0,
Togo,217,2013,Huile de Germe de Maïs,2582,1000.0,,,,,1000.0,
Togo,217,2013,Huil Plantes Oleif Autr,2586,18000.0,,,,,3000.0,17000.0
Togo,217,2013,Tomates,2601,55000.0,,,1000.0,,54000.0,
Togo,217,2013,Oignons,2602,11000.0,,,,,11000.0,
Togo,217,2013,"Légumes, Autres",2605,138000.0,,,14000.0,,124000.0,
Togo,217,2013,"Oranges, Mandarines",2611,18000.0,,,1000.0,,16000.0,
Togo,217,2013,Citrons & Limes,2612,0.0,,,,,0.0,
Togo,217,2013,Pamplemousse,2613,0.0,,,,,0.0,
Togo,217,2013,"Agrumes, Autres",2614,0.0,,,,,0.0,
Togo,217,2013,Bananes,2615,23000.0,,,5000.0,,19000.0,
Togo,217,2013,Pommes,2617,1000.0,,,,,1000.0,
Togo,217,2013,Ananas,2618,1000.0,,,,,1000.0,
Togo,217,2013,Dattes,2619,0.0,,,,,0.0,
Togo,217,2013,Raisin,2620,0.0,,,,,0.0,
Togo,217,2013,"Fruits, Autres",2625,29000.0,,,2000.0,,26000.0,
Togo,217,2013,Café,2630,7000.0,,,,,6000.0,1000.0
Togo,217,2013,Feve de Cacao,2633,12000.0,,,,,1000.0,11000.0
Togo,217,2013,Thé,2635,0.0,,,,,0.0,
Togo,217,2013,Poivre,2640,0.0,,,,,0.0,
Togo,217,2013,Piments,2641,3000.0,,,0.0,,3000.0,
Togo,217,2013,Girofles,2642,0.0,,,,,0.0,
Togo,217,2013,"Épices, Autres",2645,0.0,,,,,0.0,
Togo,217,2013,Vin,2655,6000.0,,,,,6000.0,
Togo,217,2013,Bière,2656,46000.0,,,,,46000.0,
Togo,217,2013,Boissons Fermentés,2657,38000.0,,,,,38000.0,
Togo,217,2013,Boissons Alcooliques,2658,3000.0,,,,,3000.0,
Togo,217,2013,"Alcool, non Comestible",2659,12000.0,,,,,,12000.0
Togo,217,2013,Aliments pour enfants,2680,0.0,,,,,0.0,
Togo,217,2013,Viande de Bovins,2731,10000.0,,,,,10000.0,
Togo,217,2013,Viande d'Ovins/Caprins,2732,11000.0,,,,,11000.0,
Togo,217,2013,Viande de Suides,2733,11000.0,,,,,11000.0,
Togo,217,2013,Viande de Volailles,2734,45000.0,,,,,45000.0,
Togo,217,2013,"Viande, Autre",2735,6000.0,,,,,6000.0,
Togo,217,2013,Abats Comestible,2736,5000.0,,,,,5000.0,
Togo,217,2013,Graisses Animales Crue,2737,1000.0,,,,,1000.0,0.0
Togo,217,2013,"Beurre, Ghee",2740,0.0,,,,,0.0,
Togo,217,2013,Crème,2743,0.0,,,,,0.0,
Togo,217,2013,Oeufs,2744,10000.0,,3000.0,2000.0,,6000.0,
Togo,217,2013,Miel,2745,0.0,,,,,0.0,
Togo,217,2013,Poissons Eau Douce,2761,9000.0,,,,,9000.0,0.0
Togo,217,2013,Perciform,2762,3000.0,,,,,3000.0,0.0
Togo,217,2013,Poissons Pelagiques,2763,18000.0,1000.0,,,,17000.0,0.0
Togo,217,2013,"Poissons Marins, Autres",2764,50000.0,,,,,50000.0,0.0
Togo,217,2013,Crustacés,2765,0.0,,,,,0.0,0.0
Togo,217,2013,Cephalopodes,2766,0.0,,,,,0.0,0.0
Togo,217,2013,"Mollusques, Autres",2767,0.0,,,,,0.0,0.0
Togo,217,2013,Animaux Aquatiques Autre,2769,0.0,,,,,0.0,0.0
Togo,217,2013,Huiles de Poissons,2781,0.0,0.0,,,,0.0,0.0
Togo,217,2013,Huiles de Foie de Poisso,2782,0.0,,,,,0.0,0.0
Togo,217,2013,Riz (Eq Blanchi),2805,188000.0,,4000.0,7000.0,0.0,177000.0,
Togo,217,2013,Lait - Excl Beurre,2848,17000.0,,,1000.0,,54000.0,1000.0
Togo,217,2013,Miscellanees,2899,,,,,,,
Trinité-et-Tobago,220,2013,Blé,2511,129000.0,,,7000.0,,121000.0,2000.0
Trinité-et-Tobago,220,2013,Orge,2513,10000.0,0.0,,,10000.0,0.0,0.0
Trinité-et-Tobago,220,2013,Maïs,2514,104000.0,86000.0,0.0,5000.0,,12000.0,1000.0
Trinité-et-Tobago,220,2013,Seigle,2515,0.0,0.0,,,,0.0,
Trinité-et-Tobago,220,2013,Avoine,2516,1000.0,1000.0,,,,,
Trinité-et-Tobago,220,2013,Millet,2517,0.0,0.0,,,,,
Trinité-et-Tobago,220,2013,Sorgho,2518,0.0,0.0,,,,,
Trinité-et-Tobago,220,2013,"Céréales, Autres",2520,5000.0,0.0,,,,5000.0,
Trinité-et-Tobago,220,2013,Pommes de Terre,2531,46000.0,,,2000.0,,43000.0,0.0
Trinité-et-Tobago,220,2013,Manioc,2532,4000.0,0.0,,0.0,,3000.0,0.0
Trinité-et-Tobago,220,2013,Patates douces,2533,2000.0,,,0.0,,2000.0,
Trinité-et-Tobago,220,2013,Racines nda,2534,12000.0,,,1000.0,,11000.0,
Trinité-et-Tobago,220,2013,Ignames,2535,0.0,,,0.0,,0.0,
Trinité-et-Tobago,220,2013,"Sucre, canne",2536,0.0,,,,0.0,,
Trinité-et-Tobago,220,2013,Sucre Eq Brut,2542,75000.0,,,,,75000.0,
Trinité-et-Tobago,220,2013,Edulcorants Autres,2543,4000.0,,,,,4000.0,
Trinité-et-Tobago,220,2013,Haricots,2546,2000.0,,,0.0,,2000.0,
Trinité-et-Tobago,220,2013,Pois,2547,5000.0,,,0.0,,5000.0,
Trinité-et-Tobago,220,2013,Légumineuses Autres,2549,7000.0,,0.0,0.0,,7000.0,
Trinité-et-Tobago,220,2013,Noix,2551,3000.0,,,,,3000.0,
Trinité-et-Tobago,220,2013,Soja,2555,10000.0,,,0.0,9000.0,0.0,
Trinité-et-Tobago,220,2013,Arachides Decortiquees,2556,3000.0,,,0.0,1000.0,2000.0,
Trinité-et-Tobago,220,2013,Graines de tournesol,2557,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Graines Colza/Moutarde,2558,0.0,,,,,0.0,0.0
Trinité-et-Tobago,220,2013,Coco (Incl Coprah),2560,25000.0,,,0.0,12000.0,13000.0,0.0
Trinité-et-Tobago,220,2013,Sésame,2561,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Palmistes,2562,0.0,,,,,,0.0
Trinité-et-Tobago,220,2013,Olives,2563,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,"Plantes Oleiferes, Autre",2570,0.0,0.0,,,,,0.0
Trinité-et-Tobago,220,2013,Huile de Soja,2571,16000.0,,,,,11000.0,5000.0
Trinité-et-Tobago,220,2013,Huile d'Arachide,2572,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Huile de Tournesol,2573,0.0,,,,,0.0,0.0
Trinité-et-Tobago,220,2013,Huile de Colza&Moutarde,2574,0.0,,,,,,0.0
Trinité-et-Tobago,220,2013,Huile Graines de Coton,2575,1000.0,,,,,1000.0,
Trinité-et-Tobago,220,2013,Huile de Palmistes,2576,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Huile de Palme,2577,9000.0,,,,,,9000.0
Trinité-et-Tobago,220,2013,Huile de Coco,2578,4000.0,,,,,4000.0,0.0
Trinité-et-Tobago,220,2013,Huile de Sésame,2579,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Huile d'Olive,2580,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Huile de Germe de Maïs,2582,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Huil Plantes Oleif Autr,2586,3000.0,,,,,,3000.0
Trinité-et-Tobago,220,2013,Tomates,2601,13000.0,,,0.0,,13000.0,
Trinité-et-Tobago,220,2013,"Légumes, Autres",2605,41000.0,,,2000.0,,38000.0,
Trinité-et-Tobago,220,2013,"Oranges, Mandarines",2611,34000.0,,,0.0,,34000.0,
Trinité-et-Tobago,220,2013,Citrons & Limes,2612,3000.0,,,0.0,,3000.0,
Trinité-et-Tobago,220,2013,Pamplemousse,2613,3000.0,,,0.0,,3000.0,
Trinité-et-Tobago,220,2013,"Agrumes, Autres",2614,6000.0,,,0.0,,6000.0,
Trinité-et-Tobago,220,2013,Bananes,2615,7000.0,,,1000.0,,6000.0,
Trinité-et-Tobago,220,2013,Bananes plantains,2616,9000.0,,,1000.0,,8000.0,
Trinité-et-Tobago,220,2013,Pommes,2617,18000.0,,,0.0,,18000.0,
Trinité-et-Tobago,220,2013,Ananas,2618,9000.0,,,0.0,,8000.0,
Trinité-et-Tobago,220,2013,Dattes,2619,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Raisin,2620,8000.0,,,0.0,,8000.0,
Trinité-et-Tobago,220,2013,"Fruits, Autres",2625,56000.0,,,0.0,,56000.0,
Trinité-et-Tobago,220,2013,Café,2630,3000.0,,,,,3000.0,
Trinité-et-Tobago,220,2013,Feve de Cacao,2633,2000.0,,,,,2000.0,
Trinité-et-Tobago,220,2013,Thé,2635,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Poivre,2640,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Piments,2641,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Girofles,2642,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,"Épices, Autres",2645,4000.0,,,,,4000.0,
Trinité-et-Tobago,220,2013,Vin,2655,2000.0,,,,,2000.0,
Trinité-et-Tobago,220,2013,Bière,2656,31000.0,,,,,31000.0,
Trinité-et-Tobago,220,2013,Boissons Fermentés,2657,1000.0,,,,,1000.0,
Trinité-et-Tobago,220,2013,Boissons Alcooliques,2658,5000.0,,,,,5000.0,
Trinité-et-Tobago,220,2013,"Alcool, non Comestible",2659,3000.0,,,,,,3000.0
Trinité-et-Tobago,220,2013,Aliments pour enfants,2680,3000.0,,,,,3000.0,
Trinité-et-Tobago,220,2013,Viande de Bovins,2731,8000.0,,,,,8000.0,
Trinité-et-Tobago,220,2013,Viande d'Ovins/Caprins,2732,4000.0,,,,,4000.0,
Trinité-et-Tobago,220,2013,Viande de Suides,2733,12000.0,,,,,12000.0,
Trinité-et-Tobago,220,2013,Viande de Volailles,2734,91000.0,,,,,78000.0,13000.0
Trinité-et-Tobago,220,2013,"Viande, Autre",2735,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Abats Comestible,2736,3000.0,,,,,3000.0,
Trinité-et-Tobago,220,2013,Graisses Animales Crue,2737,6000.0,,,,,6000.0,1000.0
Trinité-et-Tobago,220,2013,"Beurre, Ghee",2740,1000.0,,,,,1000.0,
Trinité-et-Tobago,220,2013,Crème,2743,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Oeufs,2744,9000.0,,3000.0,0.0,,6000.0,
Trinité-et-Tobago,220,2013,Miel,2745,0.0,,,,,0.0,
Trinité-et-Tobago,220,2013,Poissons Eau Douce,2761,1000.0,,,,,1000.0,0.0
Trinité-et-Tobago,220,2013,Perciform,2762,3000.0,,,,,3000.0,0.0
Trinité-et-Tobago,220,2013,Poissons Pelagiques,2763,10000.0,0.0,,,,10000.0,0.0
Trinité-et-Tobago,220,2013,"Poissons Marins, Autres",2764,14000.0,,,,,14000.0,0.0
Trinité-et-Tobago,220,2013,Crustacés,2765,3000.0,,,,,3000.0,0.0
Trinité-et-Tobago,220,2013,Cephalopodes,2766,1000.0,,,,,1000.0,0.0
Trinité-et-Tobago,220,2013,"Mollusques, Autres",2767,1000.0,,,,,1000.0,0.0
Trinité-et-Tobago,220,2013,Plantes Aquatiques,2775,0.0,,,,,0.0,0.0
Trinité-et-Tobago,220,2013,Huiles de Poissons,2781,0.0,0.0,,,,0.0,0.0
Trinité-et-Tobago,220,2013,Huiles de Foie de Poisso,2782,0.0,,,,,0.0,0.0
Trinité-et-Tobago,220,2013,Riz (Eq Blanchi),2805,24000.0,1000.0,0.0,0.0,,22000.0,0.0
Trinité-et-Tobago,220,2013,Lait - Excl Beurre,2848,140000.0,,,0.0,,139000.0,0.0
Trinité-et-Tobago,220,2013,Miscellanees,2899,,,,,,,
Oman,221,2013,Blé,2511,257000.0,0.0,0.0,16000.0,,233000.0,9000.0
Oman,221,2013,Orge,2513,109000.0,108000.0,,,,0.0,0.0
Oman,221,2013,Maïs,2514,166000.0,,,,,46000.0,121000.0
Oman,221,2013,Seigle,2515,0.0,0.0,,,,0.0,
Oman,221,2013,Avoine,2516,2000.0,0.0,,,,2000.0,
Oman,221,2013,Millet,2517,1000.0,1000.0,,,,,
Oman,221,2013,Sorgho,2518,42000.0,42000.0,,,,,
Oman,221,2013,"Céréales, Autres",2520,16000.0,1000.0,0.0,0.0,0.0,15000.0,0.0
Oman,221,2013,Pommes de Terre,2531,98000.0,,,,,97000.0,0.0
Oman,221,2013,Manioc,2532,2000.0,,,,,2000.0,0.0
Oman,221,2013,Patates douces,2533,0.0,,,,,0.0,
Oman,221,2013,Racines nda,2534,2000.0,0.0,,,,2000.0,
Oman,221,2013,Ignames,2535,0.0,,,,,0.0,
Oman,221,2013,"Sucre, canne",2536,1000.0,,,,,,1000.0
Oman,221,2013,"Sucre, betterave",2537,0.0,,,,,0.0,
Oman,221,2013,Sucre Eq Brut,2542,114000.0,,,,,114000.0,
Oman,221,2013,Edulcorants Autres,2543,21000.0,,,,,15000.0,6000.0
Oman,221,2013,Haricots,2546,1000.0,,,,,1000.0,
Oman,221,2013,Pois,2547,2000.0,,,,,2000.0,
Oman,221,2013,Légumineuses Autres,2549,14000.0,,,,,14000.0,
Oman,221,2013,Noix,2551,6000.0,,,,,6000.0,
Oman,221,2013,Soja,2555,1000.0,,,,,1000.0,
Oman,221,2013,Arachides Decortiquees,2556,0.0,,,,,0.0,
Oman,221,2013,Graines de tournesol,2557,2000.0,,,,,2000.0,
Oman,221,2013,Graines Colza/Moutarde,2558,0.0,0.0,,,,0.0,
Oman,221,2013,Graines de coton,2559,0.0,,,,,,0.0
Oman,221,2013,Coco (Incl Coprah),2560,10000.0,,,,,10000.0,0.0
Oman,221,2013,Sésame,2561,0.0,,,,,0.0,
Oman,221,2013,Palmistes,2562,0.0,,,,,,0.0
Oman,221,2013,Olives,2563,3000.0,,,,,3000.0,
Oman,221,2013,"Plantes Oleiferes, Autre",2570,1000.0,1000.0,,,,0.0,0.0
Oman,221,2013,Huile de Soja,2571,18000.0,,,,,3000.0,15000.0
Oman,221,2013,Huile d'Arachide,2572,0.0,,,,,0.0,
Oman,221,2013,Huile de Tournesol,2573,8000.0,,,,,8000.0,
Oman,221,2013,Huile de Colza&Moutarde,2574,1000.0,,,,,,1000.0
Oman,221,2013,Huile Graines de Coton,2575,0.0,,,,,,0.0
Oman,221,2013,Huile de Palmistes,2576,1000.0,,,,,,1000.0
Oman,221,2013,Huile de Palme,2577,101000.0,,,,,25000.0,76000.0
Oman,221,2013,Huile de Coco,2578,1000.0,,,,,1000.0,
Oman,221,2013,Huile de Sésame,2579,0.0,,,,,0.0,
Oman,221,2013,Huile d'Olive,2580,2000.0,,,,,1000.0,0.0
Oman,221,2013,Huile de Germe de Maïs,2582,6000.0,,,,,6000.0,
Oman,221,2013,Huil Plantes Oleif Autr,2586,-17000.0,,,,,4000.0,0.0
Oman,221,2013,Tomates,2601,64000.0,,,,,64000.0,
Oman,221,2013,Oignons,2602,64000.0,,,6000.0,,58000.0,0.0
Oman,221,2013,"Légumes, Autres",2605,264000.0,0.0,,16000.0,,256000.0,
Oman,221,2013,"Oranges, Mandarines",2611,156000.0,,,,,156000.0,
Oman,221,2013,Citrons & Limes,2612,13000.0,,,1000.0,,12000.0,
Oman,221,2013,Pamplemousse,2613,0.0,,,,,0.0,
Oman,221,2013,"Agrumes, Autres",2614,8000.0,,,,,8000.0,
Oman,221,2013,Bananes,2615,67000.0,,,13000.0,,54000.0,
Oman,221,2013,Bananes plantains,2616,7000.0,,,,,7000.0,
Oman,221,2013,Pommes,2617,32000.0,,,,,32000.0,
Oman,221,2013,Ananas,2618,3000.0,,,,,3000.0,
Oman,221,2013,Dattes,2619,276000.0,3000.0,,28000.0,,245000.0,0.0
Oman,221,2013,Raisin,2620,22000.0,,,1000.0,,21000.0,0.0
Oman,221,2013,"Fruits, Autres",2625,299000.0,,,4000.0,,295000.0,
Oman,221,2013,Café,2630,8000.0,,,,,8000.0,
Oman,221,2013,Feve de Cacao,2633,5000.0,,,,,5000.0,0.0
Oman,221,2013,Thé,2635,5000.0,,,,,5000.0,
Oman,221,2013,Poivre,2640,1000.0,,,,,1000.0,
Oman,221,2013,Piments,2641,1000.0,,,,,1000.0,
Oman,221,2013,Girofles,2642,0.0,,,,,0.0,
Oman,221,2013,"Épices, Autres",2645,11000.0,,,,,11000.0,
Oman,221,2013,Vin,2655,1000.0,,,,,,1000.0
Oman,221,2013,Bière,2656,15000.0,,,,,15000.0,
Oman,221,2013,Boissons Fermentés,2657,0.0,,,,,,0.0
Oman,221,2013,Boissons Alcooliques,2658,17000.0,,,,,,17000.0
Oman,221,2013,"Alcool, non Comestible",2659,1000.0,,,,,,1000.0
Oman,221,2013,Aliments pour enfants,2680,2000.0,,,,,2000.0,
Oman,221,2013,Viande de Bovins,2731,55000.0,,,,,55000.0,
Oman,221,2013,Viande d'Ovins/Caprins,2732,48000.0,,,1000.0,,47000.0,
Oman,221,2013,Viande de Suides,2733,1000.0,,,,,0.0,1000.0
Oman,221,2013,Viande de Volailles,2734,114000.0,,,,,114000.0,0.0
Oman,221,2013,"Viande, Autre",2735,9000.0,,,,,9000.0,
Oman,221,2013,Abats Comestible,2736,12000.0,,,,,12000.0,0.0
Oman,221,2013,Graisses Animales Crue,2737,2000.0,,,,,3000.0,0.0
Oman,221,2013,"Beurre, Ghee",2740,2000.0,,,,,2000.0,
Oman,221,2013,Crème,2743,0.0,,,,,0.0,0.0
Oman,221,2013,Oeufs,2744,30000.0,,0.0,1000.0,,28000.0,0.0
Oman,221,2013,Miel,2745,2000.0,,,,,2000.0,
Oman,221,2013,Poissons Eau Douce,2761,1000.0,,,,,1000.0,0.0
Oman,221,2013,Perciform,2762,60000.0,,,,,50000.0,10000.0
Oman,221,2013,Poissons Pelagiques,2763,29000.0,9000.0,,,,20000.0,0.0
Oman,221,2013,"Poissons Marins, Autres",2764,8000.0,,,,,8000.0,0.0
